name,file,component,dtype,shape,bytes,data_start,data_end,file_data_start,file_data_end,layer,expert,matrix,kind
layers.40.ffn.experts.75.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,206881368,207143512,207056496,207318640,40,75,w1,scale
layers.40.ffn.experts.75.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,207143512,207405656,207318640,207580784,40,75,w2,scale
layers.40.ffn.experts.75.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,207405656,207667800,207580784,207842928,40,75,w3,scale
layers.40.ffn.experts.76.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,207667800,207929944,207842928,208105072,40,76,w1,scale
layers.40.ffn.experts.76.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,207929944,208192088,208105072,208367216,40,76,w2,scale
layers.40.ffn.experts.76.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,208192088,208454232,208367216,208629360,40,76,w3,scale
layers.40.ffn.experts.77.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,208454232,208716376,208629360,208891504,40,77,w1,scale
layers.40.ffn.experts.77.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,208716376,208978520,208891504,209153648,40,77,w2,scale
layers.40.ffn.experts.77.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,208978520,209240664,209153648,209415792,40,77,w3,scale
layers.40.ffn.experts.78.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,209240664,209502808,209415792,209677936,40,78,w1,scale
layers.40.ffn.experts.78.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,209502808,209764952,209677936,209940080,40,78,w2,scale
layers.40.ffn.experts.78.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,209764952,210027096,209940080,210202224,40,78,w3,scale
layers.40.ffn.experts.79.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,210027096,210289240,210202224,210464368,40,79,w1,scale
layers.40.ffn.experts.79.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,210289240,210551384,210464368,210726512,40,79,w2,scale
layers.40.ffn.experts.79.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,210551384,210813528,210726512,210988656,40,79,w3,scale
layers.40.ffn.experts.8.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,210813528,211075672,210988656,211250800,40,8,w1,scale
layers.40.ffn.experts.8.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,211075672,211337816,211250800,211512944,40,8,w2,scale
layers.40.ffn.experts.8.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,211337816,211599960,211512944,211775088,40,8,w3,scale
layers.40.ffn.experts.80.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,211599960,211862104,211775088,212037232,40,80,w1,scale
layers.40.ffn.experts.80.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,211862104,212124248,212037232,212299376,40,80,w2,scale
layers.40.ffn.experts.80.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,212124248,212386392,212299376,212561520,40,80,w3,scale
layers.40.ffn.experts.81.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,212386392,212648536,212561520,212823664,40,81,w1,scale
layers.40.ffn.experts.81.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,212648536,212910680,212823664,213085808,40,81,w2,scale
layers.40.ffn.experts.81.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,212910680,213172824,213085808,213347952,40,81,w3,scale
layers.40.ffn.experts.82.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,213172824,213434968,213347952,213610096,40,82,w1,scale
layers.40.ffn.experts.82.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,213434968,213697112,213610096,213872240,40,82,w2,scale
layers.40.ffn.experts.82.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,213697112,213959256,213872240,214134384,40,82,w3,scale
layers.40.ffn.experts.83.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,213959256,214221400,214134384,214396528,40,83,w1,scale
layers.40.ffn.experts.83.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,214221400,214483544,214396528,214658672,40,83,w2,scale
layers.40.ffn.experts.83.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,214483544,214745688,214658672,214920816,40,83,w3,scale
layers.40.ffn.experts.84.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,214745688,215007832,214920816,215182960,40,84,w1,scale
layers.40.ffn.experts.84.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,215007832,215269976,215182960,215445104,40,84,w2,scale
layers.40.ffn.experts.84.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,215269976,215532120,215445104,215707248,40,84,w3,scale
layers.40.ffn.experts.85.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,215532120,215794264,215707248,215969392,40,85,w1,scale
layers.40.ffn.experts.85.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,215794264,216056408,215969392,216231536,40,85,w2,scale
layers.40.ffn.experts.85.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,216056408,216318552,216231536,216493680,40,85,w3,scale
layers.40.ffn.experts.86.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,216318552,216580696,216493680,216755824,40,86,w1,scale
layers.40.ffn.experts.86.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,216580696,216842840,216755824,217017968,40,86,w2,scale
layers.40.ffn.experts.86.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,216842840,217104984,217017968,217280112,40,86,w3,scale
layers.40.ffn.experts.87.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,217104984,217367128,217280112,217542256,40,87,w1,scale
layers.40.ffn.experts.87.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,217367128,217629272,217542256,217804400,40,87,w2,scale
layers.40.ffn.experts.87.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,217629272,217891416,217804400,218066544,40,87,w3,scale
layers.40.ffn.experts.88.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,217891416,218153560,218066544,218328688,40,88,w1,scale
layers.40.ffn.experts.88.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,218153560,218415704,218328688,218590832,40,88,w2,scale
layers.40.ffn.experts.88.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,218415704,218677848,218590832,218852976,40,88,w3,scale
layers.40.ffn.experts.89.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,218677848,218939992,218852976,219115120,40,89,w1,scale
layers.40.ffn.experts.89.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,218939992,219202136,219115120,219377264,40,89,w2,scale
layers.40.ffn.experts.89.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,219202136,219464280,219377264,219639408,40,89,w3,scale
layers.40.ffn.experts.9.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,219464280,219726424,219639408,219901552,40,9,w1,scale
layers.40.ffn.experts.9.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,219726424,219988568,219901552,220163696,40,9,w2,scale
layers.40.ffn.experts.9.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,219988568,220250712,220163696,220425840,40,9,w3,scale
layers.40.ffn.experts.90.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,220250712,220512856,220425840,220687984,40,90,w1,scale
layers.40.ffn.experts.90.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,220512856,220775000,220687984,220950128,40,90,w2,scale
layers.40.ffn.experts.90.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,220775000,221037144,220950128,221212272,40,90,w3,scale
layers.40.ffn.experts.91.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,221037144,221299288,221212272,221474416,40,91,w1,scale
layers.40.ffn.experts.91.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,221299288,221561432,221474416,221736560,40,91,w2,scale
layers.40.ffn.experts.91.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,221561432,221823576,221736560,221998704,40,91,w3,scale
layers.40.ffn.experts.92.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,221823576,222085720,221998704,222260848,40,92,w1,scale
layers.40.ffn.experts.92.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,222085720,222347864,222260848,222522992,40,92,w2,scale
layers.40.ffn.experts.92.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,222347864,222610008,222522992,222785136,40,92,w3,scale
layers.40.ffn.experts.93.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,222610008,222872152,222785136,223047280,40,93,w1,scale
layers.40.ffn.experts.93.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,222872152,223134296,223047280,223309424,40,93,w2,scale
layers.40.ffn.experts.93.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,223134296,223396440,223309424,223571568,40,93,w3,scale
layers.40.ffn.experts.94.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,223396440,223658584,223571568,223833712,40,94,w1,scale
layers.40.ffn.experts.94.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,223658584,223920728,223833712,224095856,40,94,w2,scale
layers.40.ffn.experts.94.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,223920728,224182872,224095856,224358000,40,94,w3,scale
layers.40.ffn.experts.95.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,224182872,224445016,224358000,224620144,40,95,w1,scale
layers.40.ffn.experts.95.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,224445016,224707160,224620144,224882288,40,95,w2,scale
layers.40.ffn.experts.95.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,224707160,224969304,224882288,225144432,40,95,w3,scale
layers.40.ffn.experts.96.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,224969304,225231448,225144432,225406576,40,96,w1,scale
layers.40.ffn.experts.96.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,225231448,225493592,225406576,225668720,40,96,w2,scale
layers.40.ffn.experts.96.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,225493592,225755736,225668720,225930864,40,96,w3,scale
layers.40.ffn.experts.97.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,225755736,226017880,225930864,226193008,40,97,w1,scale
layers.40.ffn.experts.97.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,226017880,226280024,226193008,226455152,40,97,w2,scale
layers.40.ffn.experts.97.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,226280024,226542168,226455152,226717296,40,97,w3,scale
layers.40.ffn.experts.98.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,226542168,226804312,226717296,226979440,40,98,w1,scale
layers.40.ffn.experts.98.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,226804312,227066456,226979440,227241584,40,98,w2,scale
layers.40.ffn.experts.98.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,227066456,227328600,227241584,227503728,40,98,w3,scale
layers.40.ffn.experts.99.w1.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,227328600,227590744,227503728,227765872,40,99,w1,scale
layers.40.ffn.experts.99.w2.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,227590744,227852888,227765872,228028016,40,99,w2,scale
layers.40.ffn.experts.99.w3.scale,model-00042-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,227852888,228115032,228028016,228290160,40,99,w3,scale
layers.40.ffn.shared_experts.w1.scale,model-00042-of-00046.safetensors,core_shared_experts,F8_E8M0,16x32,512,228115032,228115544,228290160,228290672,40,,w1,scale
layers.40.ffn.shared_experts.w2.scale,model-00042-of-00046.safetensors,core_shared_experts,F8_E8M0,32x16,512,228115544,228116056,228290672,228291184,40,,w2,scale
layers.40.ffn.shared_experts.w3.scale,model-00042-of-00046.safetensors,core_shared_experts,F8_E8M0,16x32,512,228116056,228116568,228291184,228291696,40,,w3,scale
layers.40.attn.indexer.wq_b.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,8192x1024,8388608,228116568,236505176,228291696,236680304,40,,,
layers.40.attn.wkv.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,512x4096,2097152,236505176,238602328,236680304,238777456,40,,,
layers.40.attn.wo_a.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,8192x4096,33554432,238602328,272156760,238777456,272331888,40,,,
layers.40.attn.wo_b.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,4096x8192,33554432,272156760,305711192,272331888,305886320,40,,,
layers.40.attn.wq_a.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,1024x4096,4194304,305711192,309905496,305886320,310080624,40,,,
layers.40.attn.wq_b.weight,model-00042-of-00046.safetensors,core_attention_dense,F8_E4M3,32768x1024,33554432,309905496,343459928,310080624,343635056,40,,,
layers.40.ffn.shared_experts.w1.weight,model-00042-of-00046.safetensors,core_shared_experts,F8_E4M3,2048x4096,8388608,343459928,351848536,343635056,352023664,40,,w1,weight
layers.40.ffn.shared_experts.w2.weight,model-00042-of-00046.safetensors,core_shared_experts,F8_E4M3,4096x2048,8388608,351848536,360237144,352023664,360412272,40,,w2,weight
layers.40.ffn.shared_experts.w3.weight,model-00042-of-00046.safetensors,core_shared_experts,F8_E4M3,2048x4096,8388608,360237144,368625752,360412272,368800880,40,,w3,weight
layers.40.ffn.experts.0.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,368625752,372820056,368800880,372995184,40,0,w1,weight
layers.40.ffn.experts.0.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,372820056,377014360,372995184,377189488,40,0,w2,weight
layers.40.ffn.experts.0.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,377014360,381208664,377189488,381383792,40,0,w3,weight
layers.40.ffn.experts.1.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,381208664,385402968,381383792,385578096,40,1,w1,weight
layers.40.ffn.experts.1.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,385402968,389597272,385578096,389772400,40,1,w2,weight
layers.40.ffn.experts.1.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,389597272,393791576,389772400,393966704,40,1,w3,weight
layers.40.ffn.experts.10.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,393791576,397985880,393966704,398161008,40,10,w1,weight
layers.40.ffn.experts.10.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,397985880,402180184,398161008,402355312,40,10,w2,weight
layers.40.ffn.experts.10.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,402180184,406374488,402355312,406549616,40,10,w3,weight
layers.40.ffn.experts.100.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,406374488,410568792,406549616,410743920,40,100,w1,weight
layers.40.ffn.experts.100.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,410568792,414763096,410743920,414938224,40,100,w2,weight
layers.40.ffn.experts.100.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,414763096,418957400,414938224,419132528,40,100,w3,weight
layers.40.ffn.experts.101.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,418957400,423151704,419132528,423326832,40,101,w1,weight
layers.40.ffn.experts.101.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,423151704,427346008,423326832,427521136,40,101,w2,weight
layers.40.ffn.experts.101.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,427346008,431540312,427521136,431715440,40,101,w3,weight
layers.40.ffn.experts.102.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,431540312,435734616,431715440,435909744,40,102,w1,weight
layers.40.ffn.experts.102.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,435734616,439928920,435909744,440104048,40,102,w2,weight
layers.40.ffn.experts.102.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,439928920,444123224,440104048,444298352,40,102,w3,weight
layers.40.ffn.experts.103.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,444123224,448317528,444298352,448492656,40,103,w1,weight
layers.40.ffn.experts.103.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,448317528,452511832,448492656,452686960,40,103,w2,weight
layers.40.ffn.experts.103.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,452511832,456706136,452686960,456881264,40,103,w3,weight
layers.40.ffn.experts.104.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,456706136,460900440,456881264,461075568,40,104,w1,weight
layers.40.ffn.experts.104.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,460900440,465094744,461075568,465269872,40,104,w2,weight
layers.40.ffn.experts.104.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,465094744,469289048,465269872,469464176,40,104,w3,weight
layers.40.ffn.experts.105.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,469289048,473483352,469464176,473658480,40,105,w1,weight
layers.40.ffn.experts.105.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,473483352,477677656,473658480,477852784,40,105,w2,weight
layers.40.ffn.experts.105.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,477677656,481871960,477852784,482047088,40,105,w3,weight
layers.40.ffn.experts.106.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,481871960,486066264,482047088,486241392,40,106,w1,weight
layers.40.ffn.experts.106.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,486066264,490260568,486241392,490435696,40,106,w2,weight
layers.40.ffn.experts.106.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,490260568,494454872,490435696,494630000,40,106,w3,weight
layers.40.ffn.experts.107.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,494454872,498649176,494630000,498824304,40,107,w1,weight
layers.40.ffn.experts.107.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,498649176,502843480,498824304,503018608,40,107,w2,weight
layers.40.ffn.experts.107.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,502843480,507037784,503018608,507212912,40,107,w3,weight
layers.40.ffn.experts.108.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,507037784,511232088,507212912,511407216,40,108,w1,weight
layers.40.ffn.experts.108.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,511232088,515426392,511407216,515601520,40,108,w2,weight
layers.40.ffn.experts.108.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,515426392,519620696,515601520,519795824,40,108,w3,weight
layers.40.ffn.experts.109.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,519620696,523815000,519795824,523990128,40,109,w1,weight
layers.40.ffn.experts.109.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,523815000,528009304,523990128,528184432,40,109,w2,weight
layers.40.ffn.experts.109.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,528009304,532203608,528184432,532378736,40,109,w3,weight
layers.40.ffn.experts.11.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,532203608,536397912,532378736,536573040,40,11,w1,weight
layers.40.ffn.experts.11.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,536397912,540592216,536573040,540767344,40,11,w2,weight
layers.40.ffn.experts.11.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,540592216,544786520,540767344,544961648,40,11,w3,weight
layers.40.ffn.experts.110.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,544786520,548980824,544961648,549155952,40,110,w1,weight
layers.40.ffn.experts.110.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,548980824,553175128,549155952,553350256,40,110,w2,weight
layers.40.ffn.experts.110.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,553175128,557369432,553350256,557544560,40,110,w3,weight
layers.40.ffn.experts.111.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,557369432,561563736,557544560,561738864,40,111,w1,weight
layers.40.ffn.experts.111.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,561563736,565758040,561738864,565933168,40,111,w2,weight
layers.40.ffn.experts.111.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,565758040,569952344,565933168,570127472,40,111,w3,weight
layers.40.ffn.experts.112.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,569952344,574146648,570127472,574321776,40,112,w1,weight
layers.40.ffn.experts.112.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,574146648,578340952,574321776,578516080,40,112,w2,weight
layers.40.ffn.experts.112.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,578340952,582535256,578516080,582710384,40,112,w3,weight
layers.40.ffn.experts.113.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,582535256,586729560,582710384,586904688,40,113,w1,weight
layers.40.ffn.experts.113.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,586729560,590923864,586904688,591098992,40,113,w2,weight
layers.40.ffn.experts.113.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,590923864,595118168,591098992,595293296,40,113,w3,weight
layers.40.ffn.experts.114.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,595118168,599312472,595293296,599487600,40,114,w1,weight
layers.40.ffn.experts.114.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,599312472,603506776,599487600,603681904,40,114,w2,weight
layers.40.ffn.experts.114.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,603506776,607701080,603681904,607876208,40,114,w3,weight
layers.40.ffn.experts.115.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,607701080,611895384,607876208,612070512,40,115,w1,weight
layers.40.ffn.experts.115.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,611895384,616089688,612070512,616264816,40,115,w2,weight
layers.40.ffn.experts.115.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,616089688,620283992,616264816,620459120,40,115,w3,weight
layers.40.ffn.experts.116.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,620283992,624478296,620459120,624653424,40,116,w1,weight
layers.40.ffn.experts.116.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,624478296,628672600,624653424,628847728,40,116,w2,weight
layers.40.ffn.experts.116.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,628672600,632866904,628847728,633042032,40,116,w3,weight
layers.40.ffn.experts.117.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,632866904,637061208,633042032,637236336,40,117,w1,weight
layers.40.ffn.experts.117.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,637061208,641255512,637236336,641430640,40,117,w2,weight
layers.40.ffn.experts.117.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,641255512,645449816,641430640,645624944,40,117,w3,weight
layers.40.ffn.experts.118.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,645449816,649644120,645624944,649819248,40,118,w1,weight
layers.40.ffn.experts.118.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,649644120,653838424,649819248,654013552,40,118,w2,weight
layers.40.ffn.experts.118.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,653838424,658032728,654013552,658207856,40,118,w3,weight
layers.40.ffn.experts.119.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,658032728,662227032,658207856,662402160,40,119,w1,weight
layers.40.ffn.experts.119.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,662227032,666421336,662402160,666596464,40,119,w2,weight
layers.40.ffn.experts.119.w3.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,666421336,670615640,666596464,670790768,40,119,w3,weight
layers.40.ffn.experts.12.w1.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,670615640,674809944,670790768,674985072,40,12,w1,weight
layers.40.ffn.experts.12.w2.weight,model-00042-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,674809944,679004248,674985072,679179376,40,12,w2,weight
